ITERATIONS,VM1 Mean Wait,VM1 Wait Interval Width,VM1 Mean Throughput,VM1 Throughput Interval Width,S3 Mean Wait,S3 Wait Interval Width,S3 Mean Throughput,S3 Throughput Interval Width,VM2CPU Mean Wait,VM2CPU Wait Interval Width,VM2CPU Mean Throughput,VM2CPU Throughput Interval Width,VM2Band Mean Wait,VM2Band Wait Interval Width,VM2Band Mean Throughput,VM2Band Throughput Interval Width,System Mean Wait,System Wait Interval Width,System Mean Throughput,System Throughput Interval Width
3900.0,0.16221532634767896,0.003323000528754282,6.1381923775534455,0.050674538478234166,0.11994781540940627,8.463038217209165E-4,4.169030396853122,0.03773908240467466,0.22262064919919528,0.00510674842500925,4.425870012551581,0.03877522897855652,0.44426753979152594,0.012306101530732753,2.2024245887854246,0.024156798165309478,0.20433703287790195,0.0025585866253332976,6.987726651758238,0.042522975088244944
4000.0,0.162295560570268,0.0033192827725993285,6.143673616846228,0.047658799953427304,0.11998867172015738,8.640806782265145E-4,4.172652605240603,0.03756657012497356,0.22495078812718847,0.005525069202562803,4.433521644574184,0.041991696626983335,0.4561151137112665,0.013509040017561058,2.203612031301488,0.02588825390619506,0.20656729319620698,0.002977596757208958,6.992031525912743,0.04357231398368589
4100.0,0.1636055983618992,0.0034166360943689686,6.147410633857772,0.04788940658482534,0.11983910542157367,9.069581584685917E-4,4.173772596620992,0.03892915550337485,0.22365999989316873,0.005118386399772125,4.432209847547988,0.036839522282073045,0.4534681647313891,0.014986830003183627,2.2033604524137362,0.024053180619510835,0.20629787042974498,0.0029770964088327062,6.990990129171362,0.040226725810663104
4200.0,0.1623204040433303,0.0028098462946986973,6.145964089923779,0.04456091472536639,0.11999017557230311,8.697886769116011E-4,4.175138977634683,0.03790329953797506,0.22479748656362858,0.005420840952593448,4.428459886565541,0.03591783094913658,0.45027742756921224,0.013073078229481084,2.203584883649291,0.02381352802788346,0.20570787109608726,0.0027355706329450775,6.98963985536912,0.04020730008907339
4300.0,0.1633488325983938,0.003435443132483275,6.148005388111497,0.045626135257953976,0.11994048453258532,8.646858972457941E-4,4.178179562878136,0.03631642981094058,0.22581757684872517,0.005708333070713799,4.432936000679577,0.03865332035168554,0.44896490379918114,0.012628686797635858,2.20632799849387,0.024257646385336826,0.2061503063430372,0.0027946051884829475,6.992062774333407,0.04171415551307973
4400.0,0.1626109010002698,0.0033660682163246026,6.142573300226221,0.041361831937859715,0.11995792298341514,8.560103546354528E-4,4.175992214606942,0.035272172885254825,0.22552487884970635,0.005439825089821626,4.4327013734567355,0.037677485157772105,0.45140748468756453,0.012781272762697325,2.2083586537008646,0.024994432223420814,0.20622748428218943,0.002702399709794861,6.988444404205927,0.03922922831470997
4500.0,0.16388690832332117,0.0032382036648049887,6.148978783664942,0.044179785246963865,0.12005154630629496,8.474403125084148E-4,4.179326007689701,0.03773319123481679,0.225705411310108,0.0055400536343103365,4.435843773842379,0.03767037594076746,0.4483819111360821,0.012190315268279224,2.2087261912389065,0.024313406142379174,0.20632652902551335,0.002803009765809827,6.994335196964286,0.041532919790690896
4600.0,0.162616069454769,0.003109228138207736,6.142366809262611,0.043727428094794615,0.12002076036020523,8.582820387830764E-4,4.173485187385012,0.03442068602901669,0.22359370000934384,0.005714662603482293,4.427295084645301,0.035243774838619804,0.44858653013869465,0.013721745442225266,2.2031838645240525,0.022679281464954057,0.20532134667676116,0.002776177584488436,6.985260903880913,0.038782454919411256
4700.0,0.16233076530465293,0.002825485316998499,6.144780816277806,0.04302876945930663,0.12003786008836335,8.789114544393943E-4,4.1742969331545785,0.03432651305874856,0.2242283413065794,0.005094503812786167,4.4320317275546435,0.036008128159710585,0.4449020966994258,0.012080290115866137,2.207726172536551,0.02309365976330068,0.20499488371143917,0.0025911276308967163,6.989936305697985,0.03930914710229788
4800.0,0.1627168454048004,0.003018512411659183,6.146421091614955,0.0424247687100013,0.12006547912472258,8.615794166795768E-4,4.173807138136475,0.03412915160842108,0.2259536756326288,0.004981878531315671,4.434128049095163,0.03491362621635936,0.44682988462539924,0.010991951751112852,2.209826250396761,0.02351520962606537,0.20579167334044193,0.0024238999882801662,6.991871070850622,0.03924966513798482
4900.0,0.16298269372155372,0.0030959054681016724,6.146441042283423,0.041973086236703934,0.12007276596006833,7.752521164572355E-4,4.175121317517503,0.03588011780623529,0.225400995538406,0.005669820595844263,4.430508863973319,0.035510569452377065,0.4520815216234442,0.013581993280850097,2.207904419106424,0.022426716820423586,0.20643272373222077,0.002947742483372063,6.990456137811845,0.03845581345550244
5000.0,0.16262303408632756,0.0030062589179285005,6.145435804443947,0.041319996004140644,0.12007213293345817,7.703022889211367E-4,4.167252484750749,0.03390883509066149,0.22675085398271713,0.0052755142277880265,4.428749194938993,0.03665681881255202,0.4473163031039223,0.010784853859558512,2.2070005325963162,0.02272646853599488,0.20602628776048063,0.002361525950330294,6.987821379122659,0.03971322369822926
5100.0,0.16273457444983677,0.0030181316314156262,6.1416901922756795,0.04194811204474939,0.1200259800547856,7.715973456920215E-4,4.166598779016745,0.03419321735951014,0.22378183481702968,0.004735505669083024,4.43043464714991,0.03231958239698027,0.44938302504672456,0.010245824508276071,2.2070176213841246,0.02051512102969814,0.20558070932090156,0.0022125088404772544,6.98703602784679,0.03660599354852272
5200.0,0.16217924630626118,0.002803515482299196,6.1424105343925035,0.03934625310654922,0.1199715725116859,8.288583292652406E-4,4.168101298900005,0.033419584956191586,0.22575392047338227,0.004541171981387257,4.430400276192174,0.03298230914434495,0.4523993260208944,0.01131949685028701,2.206208584179797,0.02072682349681849,0.20627724870167957,0.0023197777140142057,6.984314861479147,0.036648049780189026
5300.0,0.1625787363874093,0.002549496256423301,6.144498546719431,0.040184940295812745,0.11993568865193595,7.762498759634468E-4,4.16938360634503,0.033385001749147956,0.22203531620444233,0.004810902333738658,4.430354941633255,0.03191529709727885,0.4503282644014724,0.012157706503081319,2.2086955784455102,0.021798922723301348,0.20519604723946572,0.0025727882499258265,6.986217286333144,0.036666680617183936
5400.0,0.16280120762250863,0.002430704308074525,6.139451755584523,0.03746561336503723,0.1199852985465649,7.541193918307418E-4,4.168302850446572,0.030244051080970044,0.2236510220643086,0.004479805112112436,4.426804315632968,0.03407639182941245,0.45270904592342526,0.011980800465990515,2.208156490128894,0.021863641170078767,0.2060149894957875,0.0024710337315358307,6.983564505545352,0.03411863942255971
5500.0,0.16386894448276854,0.0024592738754161485,6.144328689977936,0.03814162363038849,0.11994900970671328,6.957387782288403E-4,4.170841306282688,0.03314188522048214,0.22392658210008318,0.004219983895633722,4.428462342247401,0.029577441240397104,0.4527421554200836,0.011423466963918282,2.206672388608962,0.020068989332200707,0.20638572132265898,0.002187432132659544,6.987913127622295,0.033422651867256625
5600.0,0.16209773650843906,0.0024807627825628262,6.145006180435757,0.03881731234276808,0.11991612856242159,7.432824366203478E-4,4.1713142175175335,0.031915590081864634,0.22677982937999386,0.0043515438241333165,4.4286347363093785,0.030489105435840422,0.44885697483852777,0.011389418030255546,2.205863518620173,0.02008841993340293,0.20598048645375408,0.002147477035299992,6.989948086158501,0.03434228056854969
5700.0,0.1633268185315655,0.002398292756608504,6.1476632241505635,0.03791669460170498,0.11993040799474923,6.863112236563709E-4,4.1716522178601805,0.031692383632006785,0.22440812992977893,0.004306403646554722,4.430533357291424,0.030923845355925666,0.4499561238269704,0.011086240364644919,2.2068661496897795,0.02125382141519648,0.2059738118661705,0.0021400126717182125,6.991099838711894,0.03495500411081622
5800.0,0.16387135430869024,0.0028103067781777755,6.15117072195217,0.03812569120687379,0.11994913593681117,6.580464453215018E-4,4.171130506232745,0.030642215207238737,0.22480419338128882,0.004054715422655845,4.42818147652419,0.032286602127567635,0.44760162761310085,0.010997349168876833,2.2082277563979846,0.02050939914376418,0.20598291582221162,0.002323233611465858,6.992914601865968,0.03545702712334897
5900.0,0.16493870294687304,0.0028577630884358616,6.153709002086715,0.038287373560111096,0.11996560451175502,7.333071948628365E-4,4.172683548327092,0.030612786301745368,0.22352740686546613,0.004409942160677008,4.434553809434281,0.03352744044528253,0.45228893697504163,0.010155382822749122,2.210511250535261,0.021473720736987036,0.2066632813152459,0.002190843129151574,6.998556370749363,0.03731131615784851
6000.0,0.16402478818233926,0.0026169581086492406,6.151837686064673,0.04018294890951763,0.11996727806257028,6.783096210339334E-4,4.170287233385076,0.03253157266955075,0.22515395645599925,0.004369948061867375,4.4316515134833985,0.030423204259422652,0.45528478632845487,0.012195717602184433,2.2106377177845618,0.021142222009632648,0.20720008779658383,0.002292101031882907,6.995146279273669,0.03598481874851791
6100.0,0.16440393065361128,0.0026689971835963727,6.153126989037946,0.0370164747201228,0.11994526564527128,6.408971947554181E-4,4.167351039201355,0.02997479881508325,0.22544845028668092,0.0038976826606749258,4.431475704759091,0.029581786608818515,0.4516055123779133,0.010770771074174887,2.2111835309013332,0.020044575289895065,0.20689983485235253,0.0021495023219456483,6.996370237574073,0.0347149494929553
6200.0,0.1654262430035755,0.002611194459457216,6.152658410488024,0.034463055689430096,0.11991679449012993,6.722553858414324E-4,4.169849459029805,0.031117416600467476,0.22583181878076114,0.004133212410727667,4.427471844267171,0.029962297882989444,0.4519586796055017,0.010460746014292524,2.2089822517089472,0.02093595974694487,0.20736950673160925,0.002148100276639673,6.994162272201177,0.032389635389647786
6300.0,0.1636013563590141,0.002426737120413202,6.153424981650312,0.03734503775634346,0.11996576880508061,6.529308036510908E-4,4.169095587605083,0.03073857872549316,0.22422452319403413,0.004146466287864931,4.424849065739819,0.030986386781468405,0.44617178318042255,0.010427767581031666,2.209783677143249,0.019172149734609435,0.20554667334644605,0.00206080197330739,6.994644899638591,0.03436396057659752
6400.0,0.16455566970206842,0.0027765452709560138,6.1524319845293,0.03417463552201461,0.12006314257436451,6.990789883833416E-4,4.17113701643802,0.030794568242617473,0.22509513068826786,0.003991198551110206,4.426322283603652,0.03175196477807516,0.45521867053238535,0.011066355969500332,2.2094579154884815,0.019991153728370844,0.2073365547722558,0.0021168272511937637,6.994821832688056,0.033084325127515676
6500.0,0.16290647401098446,0.0025999137172496678,6.148763541434372,0.03700879481229727,0.12009041010005289,6.347873761534851E-4,4.168974683051882,0.03025992840028007,0.22417201263630726,0.004529981950856237,4.421861603181569,0.029138150246222884,0.4520286966146855,0.010769924983306579,2.206264934053426,0.01960916572957424,0.20607104397803108,0.002291181547981761,6.991722210542093,0.0327044001925121
6600.0,0.1645476757810164,0.0025390165851469195,6.144102187736995,0.03658944623390104,0.12010761266916632,6.29833267809285E-4,4.167719326229957,0.02844441965643169,0.22479548830706506,0.004196058446167194,4.423344975956878,0.02849043737728536,0.45107938855313473,0.010322589955402842,2.208416845322603,0.017992194896308926,0.20676566214628586,0.001965694885179579,6.990904313418833,0.030056895969305997
6700.0,0.16328026043598887,0.0023842562001626867,6.141943901591166,0.03616848210954172,0.12006487468680734,6.039029321384581E-4,4.166902433672526,0.029189501426351933,0.22403758946224772,0.003902621701592562,4.421242657852818,0.029121289397522118,0.45268382599335566,0.009937829361370136,2.206013664345973,0.02017470424614418,0.20627358716375443,0.0020681890961747173,6.9875526565906245,0.03238379416729059
6800.0,0.1625544979293767,0.00231172301284951,6.142262194100384,0.035002956714285556,0.12007778591408996,6.640525001409268E-4,4.166888368937794,0.0280040338338341,0.2256947632423566,0.0036356008865872963,4.4231212905490285,0.02678056240720702,0.44857285232801036,0.010877995240624196,2.2068644630104557,0.01881574361592704,0.20593039326089352,0.002037735314225724,6.989313562168128,0.030907292761716193
6900.0,0.16313353410863826,0.0023749835709219063,6.143846054380771,0.03673246703698433,0.12010706115620544,6.837798594402855E-4,4.170124848236832,0.030172398477794463,0.22350768413650357,0.0037232350392367225,4.425960677747407,0.028513029414022457,0.45245029827977584,0.010988261525545263,2.2062043268460787,0.019208380970125886,0.20607891636351286,0.0022148929789187204,6.989006814940733,0.03234556007375096
7000.0,0.1633841236207874,0.002287799965347577,6.141961883978842,0.035507943449485505,0.12006573889067058,6.749658668694415E-4,4.17238585879237,0.028972703626684655,0.22506709521015458,0.004052164673622037,4.425705402515766,0.029312764119394853,0.4489919868319655,0.009864160345859819,2.2076207657336973,0.019961136862857304,0.20607932170021037,0.0020815580095822515,6.989732946593632,0.03410496867566675
7100.0,0.1627772368579543,0.002227348199952353,6.142136691683282,0.037895962742532936,0.1200035635072159,6.524333798445006E-4,4.1745174037339945,0.030968630499363076,0.2267381569402824,0.003973896588926827,4.430335222850008,0.029703131978099477,0.45415353403530334,0.010753291805632295,2.2087275853678894,0.019471565960848595,0.20695156944857182,0.0020374927381429943,6.990693080438801,0.03338414842190751
7200.0,0.1627283693575176,0.002570837020708038,6.14144350943895,0.03594806804410482,0.12003069138529728,6.195110459083539E-4,4.176885062457075,0.02817547895498684,0.2269966517913269,0.004232268505925031,4.431151039631698,0.029151114403642,0.4545634950151872,0.011242797950869538,2.2112599199909355,0.01970810380310348,0.2071199317018061,0.002257820981182014,6.993023803632225,0.031620066039071984
7300.0,0.16193018442839163,0.00235502717987792,6.142409041938981,0.03365572431642511,0.12005189537745635,6.343660110988946E-4,4.1772089051852745,0.028841105510472267,0.22569751097466922,0.004120491965614015,4.431028262418639,0.028809618596218833,0.44996268289318125,0.009918666207641329,2.2104586633735566,0.01926214226767644,0.20588540907190428,0.002165593365447226,6.993441638171878,0.032413980472064466
7400.0,0.16158853268829848,0.0024010755201997872,6.139797908036182,0.035151474279287706,0.12004401135355343,6.537792571071699E-4,4.174363974835835,0.029158382034442605,0.22377806897903416,0.003780185164672401,4.429652672477238,0.028133707295632124,0.45275591564477663,0.009447000550659349,2.2099230214039953,0.01849770051184958,0.20561298100240363,0.0018867042331179309,6.99241835753282,0.03007097977259026
7500.0,0.16254095501969648,0.0022383512237078742,6.140726053892159,0.03188663177204677,0.11994705926170776,6.381663927994408E-4,4.1754765260437114,0.027299155921276085,0.22566347502003942,0.003526986113951771,4.431139398478832,0.027641555354767464,0.44999620672346397,0.01028496602442478,2.2105759242346408,0.017381660786879506,0.20608194979115024,0.0017345777142806233,6.992758928567017,0.027682658210053668
7600.0,0.16211835649555403,0.0022613684821304026,6.14318255331779,0.03201573477139795,0.11988779737495879,6.467598152672384E-4,4.178757110811504,0.028411361602349534,0.22457121612318037,0.004004044803919201,4.431530145623137,0.027865231793962837,0.45127781052867766,0.010000248718048372,2.2111795426293326,0.019210947839118513,0.20577930746131673,0.0021394267042112148,6.993831048852679,0.03007450106371137
7700.0,0.1633514317402187,0.002556194926429306,6.146296543785348,0.03391644017496437,0.11994210566873417,6.874611767494871E-4,4.178017996058139,0.028335955558177108,0.22610267269026338,0.0035984772552669713,4.434732924234852,0.027838812345354534,0.45642024891063404,0.00982413211993274,2.2125426676482403,0.017843921786667452,0.20730389979426317,0.0019330647862826152,6.995560578228924,0.028765573355710786
7800.0,0.16239048382886045,0.0024153865883916885,6.147999340354437,0.030711593192010896,0.11994598297176992,6.855084353669414E-4,4.177190987213986,0.02650389625693132,0.2262735322518105,0.0037172029467979735,4.432483129050218,0.027085111992255814,0.4523720417726189,0.010576480487309001,2.2109148439203716,0.017224880457605903,0.20644621152629752,0.0020377136156968997,6.996859189145191,0.028125337709270587
